Sample,Time_us,Raw_u16,Voltage_V
6118,6118010,14547,0.732511
6119,6119014,14371,0.723648
6120,6120010,14083,0.709146
6121,6121014,13859,0.697867
6122,6122013,13715,0.690616
6123,6123009,13763,0.693033
6124,6124013,13955,0.702701
6125,6125010,14211,0.715592
6126,6126014,14451,0.727677
6127,6127010,14579,0.734122
6128,6128014,14531,0.731705
6129,6129012,14355,0.722843
6130,6130010,14099,0.709952
6131,6131014,13843,0.697061
6132,6132010,13731,0.691421
6133,6133014,13763,0.693033
6134,6134011,13939,0.701895
6135,6135014,14211,0.715592
6136,6136011,14451,0.727677
6137,6137009,14579,0.734122
6138,6138014,14547,0.732511
6139,6139010,14355,0.722843
6140,6140014,14083,0.709146
6141,6141011,13843,0.697061
6142,6142014,13731,0.691421
6143,6143011,13747,0.692227
6144,6144015,13939,0.701895
6145,6145015,14211,0.715592
6146,6146014,14435,0.726871
6147,6147010,14563,0.733317
6148,6148014,14547,0.732511
6149,6149010,14355,0.722843
6150,6150014,14083,0.709146
6151,6151011,13843,0.697061
6152,6152015,13699,0.689810
6153,6153014,13731,0.691421
6154,6154011,13923,0.701090
6155,6155015,14179,0.713980
6156,6156011,14435,0.726871
6157,6157015,14579,0.734122
6158,6158012,14531,0.731705
6159,6159008,14355,0.722843
6160,6160012,14083,0.709146
6161,6161011,13843,0.697061
6162,6162008,13715,0.690616
6163,6163012,13763,0.693033
6164,6164009,13923,0.701090
6165,6165013,14195,0.714786
6166,6166009,14451,0.727677
6167,6167013,14579,0.734122
6168,6168010,14531,0.731705
6169,6169008,14355,0.722843
6170,6170013,14083,0.709146
6171,6171009,13843,0.697061
6172,6172013,13715,0.690616
6173,6173010,13747,0.692227
6174,6174013,13923,0.701090
6175,6175010,14179,0.713980
6176,6176014,14451,0.727677
6177,6177014,14579,0.734122
6178,6178013,14547,0.732511
6179,6179009,14355,0.722843
6180,6180013,14083,0.709146
6181,6181010,13859,0.697867
6182,6182013,13715,0.690616
6183,6183010,13747,0.692227
6184,6184014,13939,0.701895
6185,6185014,14195,0.714786
6186,6186013,14451,0.727677
6187,6187009,14563,0.733317
6188,6188013,14547,0.732511
6189,6189010,14355,0.722843
6190,6190014,14083,0.709146
6191,6191010,13859,0.697867
6192,6192014,13715,0.690616
6193,6193015,13747,0.692227
6194,6194012,13939,0.701895
6195,6195009,14195,0.714786
6196,6196012,14451,0.727677
6197,6197009,14579,0.734122
6198,6198013,14531,0.731705
6199,6199009,14355,0.722843
6200,6200013,14099,0.709952
6201,6201014,13843,0.697061
6202,6202015,13715,0.690616
6203,6203012,13763,0.693033
6204,6204009,13939,0.701895
6205,6205013,14211,0.715592
6206,6206009,14451,0.727677
6207,6207013,14595,0.734928
6208,6208010,14547,0.732511
6209,6209009,14371,0.723648
6210,6210014,14083,0.709146
6211,6211010,13859,0.697867
6212,6212014,13731,0.691421
6213,6213011,13747,0.692227
6214,6214014,13939,0.701895
6215,6215011,14195,0.714786
6216,6216015,14451,0.727677
6217,6217010,14579,0.734122
6218,6218008,14547,0.732511
6219,6219012,14371,0.723648
6220,6220009,14099,0.709952
6221,6221012,13859,0.697867
6222,6222009,13731,0.691421
6223,6223013,13763,0.693033
6224,6224009,13939,0.701895
6225,6225011,14195,0.714786
6226,6226015,14451,0.727677
6227,6227011,14563,0.733317
6228,6228015,14547,0.732511
6229,6229011,14355,0.722843
6230,6230008,14083,0.709146
6231,6231012,13859,0.697867
6232,6232008,13731,0.691421
6233,6233011,13747,0.692227
6234,6234010,13939,0.701895
6235,6235014,14211,0.715592
6236,6236010,14435,0.726871
6237,6237014,14579,0.734122
6238,6238011,14547,0.732511
6239,6239014,14371,0.723648
6240,6240011,14099,0.709952
6241,6241012,13843,0.697061
6242,6242010,13715,0.690616
6243,6243014,13747,0.692227
6244,6244010,13939,0.701895
6245,6245014,14211,0.715592
6246,6246011,14435,0.726871
6247,6247015,14579,0.734122
6248,6248011,14531,0.731705
6249,6249015,14371,0.723648
6250,6250012,14083,0.709146
6251,6251009,13859,0.697867
6252,6252012,13731,0.691421
6253,6253009,13763,0.693033
6254,6254013,13955,0.702701
6255,6255009,14195,0.714786
6256,6256013,14467,0.728482
6257,6257009,14563,0.733317
6258,6258014,14515,0.730900
6259,6259011,14371,0.723648
6260,6260015,14083,0.709146
6261,6261011,13843,0.697061
6262,6262015,13731,0.691421
6263,6263012,13763,0.693033
6264,6264008,13955,0.702701
6265,6265011,14211,0.715592
6266,6266015,14451,0.727677
6267,6267011,14579,0.734122
6268,6268008,14547,0.732511
6269,6269012,14371,0.723648
6270,6270008,14083,0.709146
6271,6271012,13843,0.697061
6272,6272009,13715,0.690616
6273,6273010,13763,0.693033
6274,6274014,13939,0.701895
6275,6275011,14211,0.715592
6276,6276015,14467,0.728482
6277,6277011,14579,0.734122
6278,6278015,14547,0.732511
6279,6279012,14355,0.722843
6280,6280008,14083,0.709146
6281,6281012,13843,0.697061
6282,6282010,13715,0.690616
6283,6283014,13763,0.693033
6284,6284011,13939,0.701895
6285,6285014,14195,0.714786
6286,6286011,14435,0.726871
6287,6287015,14595,0.734928
6288,6288011,14547,0.732511
6289,6289015,14371,0.723648
6290,6290012,14099,0.709952
6291,6291009,13859,0.697867
6292,6292013,13731,0.691421
6293,6293009,13747,0.692227
6294,6294013,13939,0.701895
6295,6295009,14195,0.714786
6296,6296013,14451,0.727677
6297,6297010,14595,0.734928
6298,6298014,14547,0.732511
6299,6299011,14355,0.722843
6300,6300015,14099,0.709952
6301,6301011,13843,0.697061
6302,6302008,13731,0.691421
6303,6303012,13763,0.693033
6304,6304008,13923,0.701090
6305,6305015,14195,0.714786
6306,6306014,14435,0.726871
6307,6307010,14563,0.733317
6308,6308014,14547,0.732511
6309,6309011,14355,0.722843
6310,6310014,14083,0.709146
6311,6311011,13843,0.697061
6312,6312015,13731,0.691421
6313,6313012,13747,0.692227
6314,6314009,13939,0.701895
6315,6315013,14195,0.714786
6316,6316010,14451,0.727677
6317,6317014,14579,0.734122
6318,6318010,14547,0.732511
6319,6319014,14355,0.722843
6320,6320010,14083,0.709146
6321,6321008,13843,0.697061
6322,6322015,13715,0.690616
6323,6323012,13747,0.692227
6324,6324008,13955,0.702701
6325,6325012,14195,0.714786
6326,6326009,14451,0.727677
6327,6327013,14579,0.734122
6328,6328009,14547,0.732511
6329,6329013,14371,0.723648
6330,6330010,14083,0.709146
6331,6331014,13859,0.697867
6332,6332010,13715,0.690616
6333,6333014,13763,0.693033
6334,6334011,13923,0.701090
6335,6335015,14195,0.714786
6336,6336011,14451,0.727677
6337,6337009,14579,0.734122
6338,6338009,14547,0.732511
6339,6339013,14355,0.722843
6340,6340009,14083,0.709146
6341,6341013,13843,0.697061
6342,6342010,13715,0.690616
6343,6343013,13747,0.692227
6344,6344010,13939,0.701895
6345,6345008,14179,0.713980
6346,6346008,14451,0.727677
6347,6347013,14579,0.734122
6348,6348009,14531,0.731705
6349,6349013,14355,0.722843
6350,6350010,14083,0.709146
6351,6351013,13859,0.697867
6352,6352010,13715,0.690616
6353,6353008,13763,0.693033
6354,6354013,13939,0.701895
6355,6355010,14211,0.715592
6356,6356014,14435,0.726871
6357,6357010,14547,0.732511
6358,6358014,14547,0.732511
6359,6359011,14339,0.722037
6360,6360015,14083,0.709146
6361,6361013,13827,0.696255
6362,6362011,13715,0.690616
6363,6363008,13763,0.693033
6364,6364012,13923,0.701090
6365,6365008,14195,0.714786
6366,6366012,14451,0.727677
6367,6367009,14563,0.733317
6368,6368013,14547,0.732511
6369,6369156,14291,0.719620
6370,6370016,14051,0.707535
6371,6371015,13859,0.697867
6372,6372012,13715,0.690616
6373,6373008,13763,0.693033
6374,6374012,13939,0.701895
6375,6375009,14195,0.714786
6376,6376013,14467,0.728482
6377,6377014,14579,0.734122
6378,6378013,14547,0.732511
6379,6379010,14371,0.723648
6380,6380013,14099,0.709952
6381,6381010,13843,0.697061
6382,6382014,13715,0.690616
6383,6383010,13763,0.693033
6384,6384014,13939,0.701895
6385,6385014,14195,0.714786
6386,6386011,14435,0.726871
6387,6387008,14579,0.734122
6388,6388012,14531,0.731705
6389,6389008,14387,0.724454
6390,6390012,14083,0.709146
6391,6391009,13843,0.697061
6392,6392013,13715,0.690616
6393,6393012,13747,0.692227
6394,6394009,13939,0.701895
6395,6395013,14195,0.714786
6396,6396009,14435,0.726871
6397,6397013,14579,0.734122
6398,6398010,14547,0.732511
6399,6399013,14355,0.722843
6400,6400010,14083,0.709146
6401,6401009,13827,0.696255
6402,6402015,13715,0.690616
6403,6403011,13763,0.693033
6404,6404008,13923,0.701090
6405,6405012,14195,0.714786
6406,6406008,14451,0.727677
6407,6407012,14579,0.734122
6408,6408009,14531,0.731705
6409,6409008,14371,0.723648
6410,6410013,14083,0.709146
6411,6411010,13843,0.697061
6412,6412013,13715,0.690616
6413,6413010,13763,0.693033
6414,6414014,13955,0.702701
6415,6415010,14195,0.714786
6416,6416014,14451,0.727677
6417,6417014,14579,0.734122
6418,6418010,14531,0.731705
6419,6419014,14355,0.722843
6420,6420011,14083,0.709146
6421,6421015,13843,0.697061
6422,6422011,13715,0.690616
6423,6423015,13763,0.693033
6424,6424011,13939,0.701895
6425,6425013,14211,0.715592
6426,6426010,14451,0.727677
6427,6427014,14563,0.733317
6428,6428011,14531,0.731705
6429,6429015,14371,0.723648
6430,6430011,14083,0.709146
6431,6431015,13843,0.697061
6432,6432011,13715,0.690616
6433,6433012,13747,0.692227
6434,6434011,13939,0.701895
6435,6435015,14211,0.715592
6436,6436011,14451,0.727677
6437,6437008,14579,0.734122
6438,6438012,14547,0.732511
6439,6439008,14355,0.722843
6440,6440012,14083,0.709146
6441,6441013,13859,0.697867
6442,6442011,13715,0.690616
6443,6443015,13763,0.693033
6444,6444011,13939,0.701895
6445,6445008,14195,0.714786
6446,6446012,14467,0.728482
6447,6447008,14579,0.734122
6448,6448012,14563,0.733317
6449,6449014,14355,0.722843
6450,6450011,14099,0.709952
6451,6451015,13843,0.697061
6452,6452011,13715,0.690616
6453,6453015,13779,0.693838
6454,6454012,13939,0.701895
6455,6455008,14195,0.714786
6456,6456012,14451,0.727677
6457,6457014,14579,0.734122
6458,6458012,14531,0.731705
6459,6459009,14339,0.722037
6460,6460012,14067,0.708341
6461,6461009,13827,0.696255
6462,6462013,13715,0.690616
6463,6463009,13747,0.692227
6464,6464013,13939,0.701895
6465,6465008,14195,0.714786
6466,6466012,14435,0.726871
6467,6467009,14579,0.734122
6468,6468013,14547,0.732511
6469,6469009,14355,0.722843
6470,6470013,14099,0.709952
6471,6471009,13843,0.697061
6472,6472013,13731,0.691421
6473,6473014,13747,0.692227
6474,6474011,13939,0.701895
6475,6475015,14211,0.715592
6476,6476011,14435,0.726871
6477,6477015,14579,0.734122
6478,6478012,14547,0.732511
6479,6479008,14355,0.722843
6480,6480012,14099,0.709952
6481,6481014,13859,0.697867
6482,6482013,13715,0.690616
6483,6483010,13763,0.693033
6484,6484014,13955,0.702701
6485,6485010,14195,0.714786
6486,6486014,14451,0.727677
6487,6487010,14579,0.734122
6488,6488014,14547,0.732511
6489,6489009,14355,0.722843
6490,6490014,14099,0.709952
6491,6491010,13843,0.697061
6492,6492014,13715,0.690616
6493,6493011,13763,0.693033
6494,6494014,13955,0.702701
6495,6495011,14179,0.713980
6496,6496015,14451,0.727677
6497,6497010,14579,0.734122
6498,6498009,14547,0.732511
6499,6499013,14355,0.722843
6500,6500009,14083,0.709146
6501,6501013,13859,0.697867
6502,6502010,13731,0.691421
6503,6503013,13763,0.693033
6504,6504010,13923,0.701090
6505,6505014,14195,0.714786
6506,6506014,14451,0.727677
6507,6507010,14579,0.734122
6508,6508014,14547,0.732511
6509,6509010,14355,0.722843
6510,6510014,14083,0.709146
6511,6511011,13843,0.697061
6512,6512015,13731,0.691421
6513,6513010,13763,0.693033
6514,6514014,13939,0.701895
6515,6515010,14195,0.714786
6516,6516014,14435,0.726871
6517,6517011,14563,0.733317
6518,6518015,14547,0.732511
6519,6519011,14339,0.722037
6520,6520015,14099,0.709952
6521,6521010,13843,0.697061
6522,6522008,13731,0.691421
6523,6523012,13763,0.693033
6524,6524009,13939,0.701895
6525,6525012,14195,0.714786
6526,6526009,14435,0.726871
6527,6527013,14579,0.734122
6528,6528009,14531,0.731705
6529,6529013,14371,0.723648
6530,6530012,14083,0.709146
6531,6531009,13843,0.697061
6532,6532013,13715,0.690616
6533,6533009,13763,0.693033
6534,6534013,13939,0.701895
6535,6535010,14195,0.714786
6536,6536013,14451,0.727677
6537,6537010,14579,0.734122
6538,6538014,14547,0.732511
6539,6539011,14355,0.722843
6540,6540015,14099,0.709952
6541,6541011,13859,0.697867
6542,6542015,13715,0.690616
6543,6543012,13763,0.693033
6544,6544008,13955,0.702701
6545,6545013,14211,0.715592
6546,6546011,14451,0.727677
6547,6547015,14579,0.734122
6548,6548011,14531,0.731705
6549,6549008,14371,0.723648
6550,6550012,14099,0.709952
6551,6551008,13843,0.697061
6552,6552012,13715,0.690616
6553,6553009,13747,0.692227
6554,6554014,13939,0.701895
6555,6555010,14195,0.714786
6556,6556014,14435,0.726871
6557,6557011,14563,0.733317
6558,6558015,14547,0.732511
6559,6559011,14355,0.722843
6560,6560015,14083,0.709146
6561,6561011,13827,0.696255
6562,6562010,13699,0.689810
6563,6563013,13747,0.692227
6564,6564010,13923,0.701090
6565,6565014,14195,0.714786
6566,6566010,14435,0.726871
6567,6567014,14579,0.734122
6568,6568011,14547,0.732511
6569,6569009,14355,0.722843
6570,6570015,14083,0.709146
6571,6571011,13843,0.697061
6572,6572008,13715,0.690616
6573,6573012,13763,0.693033
6574,6574008,13939,0.701895
6575,6575012,14195,0.714786
6576,6576009,14435,0.726871
6577,6577014,14579,0.734122
6578,6578013,14547,0.732511
6579,6579009,14355,0.722843
6580,6580013,14083,0.709146
6581,6581010,13843,0.697061
6582,6582014,13731,0.691421
6583,6583010,13731,0.691421
6584,6584014,13939,0.701895
6585,6585013,14195,0.714786
6586,6586011,14435,0.726871
6587,6587008,14563,0.733317
6588,6588012,14531,0.731705
6589,6589009,14355,0.722843
6590,6590013,14099,0.709952
6591,6591009,13843,0.697061
6592,6592013,13715,0.690616
6593,6593011,13747,0.692227
6594,6594008,13939,0.701895
6595,6595012,14211,0.715592
6596,6596009,14451,0.727677
6597,6597013,14579,0.734122
6598,6598009,14531,0.731705
6599,6599013,14355,0.722843
6600,6600010,14083,0.709146
6601,6601008,13843,0.697061
6602,6602013,13731,0.691421
6603,6603009,13747,0.692227
6604,6604013,13939,0.701895
6605,6605010,14195,0.714786
6606,6606013,14435,0.726871
6607,6607010,14579,0.734122
6608,6608014,14531,0.731705
6609,6609013,14339,0.722037
6610,6610010,14083,0.709146
6611,6611014,13843,0.697061
6612,6612011,13715,0.690616
6613,6613014,13747,0.692227
6614,6614011,13907,0.700284
6615,6615015,14195,0.714786
6616,6616011,14435,0.726871
6617,6617012,14563,0.733317
6618,6618010,14531,0.731705
6619,6619013,14355,0.722843
6620,6620010,14083,0.709146
6621,6621014,13843,0.697061
6622,6622010,13699,0.689810
6623,6623014,13747,0.692227
6624,6624011,13939,0.701895
6625,6625020,14179,0.713980
6626,6626013,14435,0.726871
6627,6627010,14579,0.734122
6628,6628013,14531,0.731705
6629,6629010,14355,0.722843
6630,6630014,14099,0.709952
6631,6631010,13843,0.697061
6632,6632014,13731,0.691421
6633,6633008,13763,0.693033
6634,6634013,13939,0.701895
6635,6635010,14195,0.714786
6636,6636014,14451,0.727677
6637,6637010,14563,0.733317
6638,6638014,14547,0.732511
6639,6639010,14355,0.722843
6640,6640014,14083,0.709146
6641,6641009,13843,0.697061
6642,6642015,13715,0.690616
6643,6643011,13747,0.692227
6644,6644008,13939,0.701895
6645,6645012,14195,0.714786
6646,6646008,14435,0.726871
6647,6647012,14563,0.733317
6648,6648009,14547,0.732511
6649,6649009,14371,0.723648
6650,6650014,14083,0.709146
6651,6651011,13843,0.697061
6652,6652014,13715,0.690616
6653,6653011,13763,0.693033
6654,6654015,13939,0.701895
6655,6655011,14211,0.715592
6656,6656008,14451,0.727677
6657,6657010,14579,0.734122
6658,6658015,14547,0.732511
6659,6659011,14355,0.722843
6660,6660008,14083,0.709146
6661,6661012,13859,0.697867
6662,6662008,13731,0.691421
6663,6663012,13763,0.693033
6664,6664009,13923,0.701090
6665,6665009,14211,0.715592
6666,6666008,14435,0.726871
6667,6667012,14579,0.734122
6668,6668008,14531,0.731705
6669,6669012,14355,0.722843
6670,6670009,14083,0.709146
6671,6671012,13843,0.697061
6672,6672009,13715,0.690616
6673,6673009,13747,0.692227
6674,6674015,13939,0.701895
6675,6675011,14195,0.714786
6676,6676008,14435,0.726871
6677,6677012,14579,0.734122
6678,6678008,14547,0.732511
6679,6679012,14371,0.723648
6680,6680009,14083,0.709146
6681,6681011,13843,0.697061
6682,6682008,13715,0.690616
6683,6683012,13747,0.692227
6684,6684009,13939,0.701895
6685,6685012,14211,0.715592
6686,6686009,14435,0.726871
6687,6687013,14579,0.734122
6688,6688009,14531,0.731705
6689,6689015,14355,0.722843
6690,6690009,14099,0.709952
6691,6691015,13843,0.697061
6692,6692012,13715,0.690616
6693,6693008,13747,0.692227
6694,6694012,13939,0.701895
6695,6695009,14195,0.714786
6696,6696012,14435,0.726871
6697,6697013,14579,0.734122
6698,6698010,14531,0.731705
6699,6699014,14371,0.723648
6700,6700010,14083,0.709146
6701,6701014,13859,0.697867
6702,6702011,13699,0.689810
6703,6703015,13763,0.693033
6704,6704011,13923,0.701090
6705,6705014,14195,0.714786
6706,6706013,14435,0.726871
6707,6707009,14563,0.733317
6708,6708013,14547,0.732511
6709,6709010,14355,0.722843
6710,6710014,14099,0.709952
6711,6711010,13843,0.697061
6712,6712014,13731,0.691421
6713,6713010,13747,0.692227
6714,6714013,13939,0.701895
6715,6715010,14195,0.714786
6716,6716014,14451,0.727677
6717,6717010,14579,0.734122
6718,6718014,14531,0.731705
6719,6719011,14371,0.723648
6720,6720015,14083,0.709146
6721,6721010,13843,0.697061
6722,6722014,13715,0.690616
6723,6723011,13747,0.692227
6724,6724014,13923,0.701090
6725,6725011,14195,0.714786
6726,6726015,14451,0.727677
6727,6727011,14563,0.733317
6728,6728015,14563,0.733317
6729,6729010,14355,0.722843
6730,6730010,14083,0.709146
6731,6731013,13843,0.697061
6732,6732010,13715,0.690616
6733,6733014,13763,0.693033
6734,6734010,13939,0.701895
6735,6735014,14211,0.715592
6736,6736011,14435,0.726871
6737,6737014,14579,0.734122
6738,6738013,14547,0.732511
6739,6739009,14355,0.722843
6740,6740013,14099,0.709952
6741,6741010,13843,0.697061
6742,6742014,13715,0.690616
6743,6743010,13747,0.692227
6744,6744014,13955,0.702701
6745,6745011,14195,0.714786
6746,6746015,14435,0.726871
6747,6747012,14579,0.734122
6748,6748008,14547,0.732511
6749,6749012,14355,0.722843
6750,6750009,14099,0.709952
6751,6751012,13827,0.696255
6752,6752009,13731,0.691421
6753,6753013,13763,0.693033
6754,6754011,13939,0.701895
6755,6755015,14211,0.715592
6756,6756011,14435,0.726871
6757,6757015,14579,0.734122
6758,6758012,14531,0.731705
6759,6759008,14355,0.722843
6760,6760012,14099,0.709952
6761,6761010,13859,0.697867
6762,6762008,13731,0.691421
6763,6763012,13747,0.692227
6764,6764008,13923,0.701090
6765,6765012,14195,0.714786
6766,6766009,14435,0.726871
6767,6767013,14547,0.732511
6768,6768009,14531,0.731705
6769,6769013,14339,0.722037
6770,6770011,14083,0.709146
6771,6771008,13843,0.697061
6772,6772012,13715,0.690616
6773,6773008,13763,0.693033
6774,6774012,13939,0.701895
6775,6775009,14179,0.713980
6776,6776012,14451,0.727677
6777,6777010,14563,0.733317
6778,6778008,14547,0.732511
6779,6779012,14355,0.722843
6780,6780009,14099,0.709952
6781,6781013,13843,0.697061
6782,6782009,13699,0.689810
6783,6783013,13731,0.691421
6784,6784010,13939,0.701895
6785,6785014,14003,0.705118
6786,6786011,14435,0.726871
6787,6787015,14579,0.734122
6788,6788011,14531,0.731705
6789,6789015,14339,0.722037
6790,6790011,14067,0.708341
6791,6791008,13859,0.697867
6792,6792012,13731,0.691421
6793,6793009,13763,0.693033
6794,6794014,13923,0.701090
